timestamp_utc,city,date,entry_mode,bucket,adjacent_bucket,model_probability,market_price,edge_pct,confidence,size_pct,size_usd,bankroll,sigma,metar_rising,max_so_far,deb_prediction,mu,top1_prob,top2_prob,hours_to_peak,market_slug,market_question,liquidity,volume,reasoning,risk_factors,actual_high,settlement_bucket,trade_won,pnl_usd
2026-04-17T11:42:00.483496+00:00,Istanbul,2026-04-17,post_peak,12,,0.557,0.84,-28.3,low,0,0.0,1000.0,0.7,True,12.0,11.7,12.3,0.557,0.9520000000000001,-0.6666666666666661,highest-temperature-in-istanbul-on-april-17-2026-11c,Will the highest temperature in Istanbul be 11°C on April 17?,45925.61727,12533.735623000006,"Max so far is 12.0°C which should be settlement value per post-peak strategy, but market is already pricing 12° bucket at 84% which is overpriced vs model's 55.7%. Negative edge makes this unplayable.","[""Market already efficient at 84%"", ""Negative edge of -28%"", ""Temperature could still rise to 13\u00b0 based on hourly forecast showing 11.7\u00b0 at 16:00""]",,,,
2026-04-17T11:42:00.483736+00:00,Tel Aviv,2026-04-17,post_peak,33,,1.0,0.997,0.3,high,4.0,40.0,1000.0,0.3,False,33.0,34.1,33.0,1.0,1.0,-0.6666666666666661,highest-temperature-in-tel-aviv-on-april-17-2026-33c,Will the highest temperature in Tel Aviv be 33°C on April 17?,7730.4808,18015.994803000005,"Max so far is 33.0°C reached at 10:00-10:20, and temps have been falling consistently since then (now at 25°C). The peak is clearly past and 33°C bucket should settle YES with near certainty.","[""Very small edge due to market already pricing near certainty"", ""DU weather phenomenon present""]",,,,
2026-04-17T11:44:22.894478+00:00,Munich,2026-04-17,golden_hour,19,20,0.737,0.83,-9.3,low,0,0.0,1000.0,1.475,True,19.0,19.2,19.2,0.393,0.737,2.3000000000000007,highest-temperature-in-munich-on-april-17-2026-18c,Will the highest temperature in Munich be 18°C on April 17?,65147.00371,9817.250149999996,"METAR shows perfect warming trend from 6°C to 19°C with peak forecast at 17:00 still 3.7h away. However, combined top-2 buckets (19°+20°) at 73.7% model probability vs 83% market price shows negative edge.","[""negative_edge"", ""high_market_price"", ""airport_distance_risk""]",,,,
2026-04-17T11:44:22.895633+00:00,London,2026-04-17,golden_hour,18,17,0.694,0.64,5.4,medium,1.5,15.0,1000.0,1.0,True,16.0,17.6,17.6,0.363,0.694,2.3000000000000007,highest-temperature-in-london-on-april-17-2026-16c,Will the highest temperature in London be 16°C on April 17?,2770.58233,16848.93801799999,"METAR shows steady warming from 11°C to 16°C over 12 hours with current stagnation at 16°C since 11:00. Model predicts peak at 15:00 with 17.6°C, putting combined 17-18° bucket probability at 69.4%. Hourly forecast shows continued warming to 17.6°C peak, matching model expectation.","[""Current temperature stagnation at 16\u00b0C for 2+ hours"", ""Cloud thickening noted in commentary could limit further warming""]",,,,
2026-04-17T11:44:22.896583+00:00,Paris,2026-04-17,golden_hour,20,19,0.585,0.13,45.0,high,2.5,25.0,1000.0,1.4000000000000004,True,19.0,20.0,20.0,0.328,0.585,2.3000000000000007,highest-temperature-in-paris-on-april-17-2026-22c,Will the highest temperature in Paris be 22°C on April 17?,611.5253,18144.516796999997,"METAR shows steady warming from 18°C at noon to 19°C currently, tracking toward model's 20°C prediction. Nearby stations already at 20°C (Orly/Le Bourget) confirm warming potential. Market severely underpricing at 13% vs 58.5% combined model probability for 19-20°C buckets.","[""urban_heat_island_uncertainty"", ""peak_timing_risk""]",,,,
2026-04-17T11:44:22.897235+00:00,Jeddah,2026-04-17,post_peak,41,,0.501,0.994,-49.3,high,4.0,40.0,1000.0,0.8850000000000003,True,41,39.7,41.3,0.501,0.9,-1.7166666666666668,highest-temperature-in-jeddah-on-april-17-2026-41c,Will the highest temperature in Jeddah be 41°C on April 17?,3772.12369,10517.257728,"Max so far is 41°C reached at 12:00, and subsequent readings show cooling trend (41→39→40). The hourly forecast shows continued cooling with no indication of exceeding 41°C. Market is severely overpricing 41° bucket at 99.4% when outcome is virtually certain.","[""Market liquidity concentrated in wrong bucket"", ""Dust storm (BLDU) may affect measurement accuracy""]",,,,
2026-04-17T11:44:22.897818+00:00,Istanbul,2026-04-17,post_peak,12,,0.557,0.85,-29.3,low,0,0.0,1000.0,0.7,True,12.0,11.7,12.3,0.557,0.9520000000000001,-0.6999999999999993,highest-temperature-in-istanbul-on-april-17-2026-11c,Will the highest temperature in Istanbul be 11°C on April 17?,45925.61727,12533.735623000006,"Max so far is 12°C at 14:20 and temp appears to be plateauing/declining based on METAR sequence. However, market is pricing 12° bucket at 85%, creating negative edge despite post-peak timing.","[""Negative edge of -29.3%"", ""Market already pricing outcome efficiently"", ""Still in peak window with potential for 13\u00b0 reach""]",,,,
2026-04-17T11:44:22.898147+00:00,Tel Aviv,2026-04-17,post_peak,33,,1.0,0.9965,0.35,high,4.0,40.0,1000.0,0.3,False,33.0,34.1,33.0,1.0,1.0,-0.6999999999999993,highest-temperature-in-tel-aviv-on-april-17-2026-33c,Will the highest temperature in Tel Aviv be 33°C on April 17?,7730.4808,18015.994803000005,"Max_so_far is 33.0°C reached at 10:00-10:20, and temperatures have been steadily falling for 4+ hours (now at 25°C). Peak window is clearly past, and the 33° bucket captures the settlement value with 100% model confidence.","[""very_small_edge"", ""high_market_price""]",,,,
2026-04-17T11:46:48.635574+00:00,Munich,2026-04-17,golden_hour,19,20,0.737,0.24,49.7,high,2.5,25.0,1000.0,1.475,True,19.0,19.2,19.2,0.393,0.737,2.25,highest-temperature-in-munich-on-april-17-2026-18c,Will the highest temperature in Munich be 18°C on April 17?,79933.92781,9817.250149999996,"Perfect golden hour setup: METAR shows steady +1°C/hour warming (17→18→19), sigma is tight at 1.475, and current temp 19°C aligns perfectly with model prediction. Combined top-2 buckets (19°+20°) have 73.7% probability but market prices only 24%+58%=82%, creating massive 49.7% edge on primary 19° bucket.","[""Airport distance 28.5km creates settlement risk"", ""Peak window at 17:00 gives 3.7 hours for potential overshoot""]",,,,
2026-04-17T11:46:48.637749+00:00,London,2026-04-17,golden_hour,18,17,0.694,0.65,4.4,medium,1.5,15.0,1000.0,1.0,True,16.0,17.6,17.6,0.363,0.694,2.2666666666666675,highest-temperature-in-london-on-april-17-2026-17c,Will the highest temperature in London be 17°C on April 17?,774.0759,17038.42839999998,METAR shows steady warming from 11°C to 16°C over past 12 hours with peak forecast at 15:00 (17.6°C). Model predicts 69% chance for top-2 adjacent buckets (17-18°C) vs market pricing 18° at 65%. Hourly forecast shows continued warming to 17.6° at 15:00.,"[""sigma=1.0 near threshold"", ""cloud thickening could suppress peak""]",,,,
2026-04-17T11:46:48.638971+00:00,Paris,2026-04-17,golden_hour,20,19,0.585,0.12,46.5,high,2.5,25.0,1000.0,1.4000000000000004,True,19.0,20.0,20.0,0.328,0.585,2.2666666666666675,highest-temperature-in-paris-on-april-17-2026-22c,Will the highest temperature in Paris be 22°C on April 17?,393.3804,18197.12143999999,"METAR shows steady warming from 18°C at 12:00 to 19°C currently, on track for model's 20°C peak at 15:00. Network lead at Orly shows 20°C already reached. Massive edge with 20°C bucket at only 12% market price vs 32.8% model probability.","[""urban heat island effect"", ""potential early peak at nearby stations""]",,,,
2026-04-17T11:46:48.639695+00:00,Jeddah,2026-04-17,post_peak,42,,0.399,0.01,38.9,high,4.0,40.0,1000.0,0.8850000000000003,True,41,39.7,41.3,0.501,0.9,-1.75,highest-temperature-in-jeddah-on-april-17-2026-41c,Will the highest temperature in Jeddah be 41°C on April 17?,3772.12369,10517.257728,Clear post-peak scenario with max_so_far at 41°C from 12:00. Current temp has dropped to 40°C and hourly forecast shows continued cooling. The 42° bucket (41.5-42.5°C range) contains the observed max of 41°C with 39.9% model probability but market pricing only 1%.,"[""BLDU weather phenomenon may affect measurement accuracy"", ""Settlement based on Wunderground which could differ from METAR""]",,,,
2026-04-17T11:46:48.641227+00:00,Istanbul,2026-04-17,post_peak,12,,0.557,0.89,-33.3,low,0,0.0,1000.0,0.7,True,12.0,11.7,12.3,0.557,0.9520000000000001,-0.7333333333333325,highest-temperature-in-istanbul-on-april-17-2026-11c,Will the highest temperature in Istanbul be 11°C on April 17?,56784.39738,12533.735623000006,"Max so far is 12.0°C and we're in post-peak mode, but the market is pricing 12° bucket at 89% which is significantly higher than model's 55.7%. This creates negative edge despite post-peak timing advantage.","[""negative_edge"", ""market_overpricing"", ""slight_upward_forecast_trend""]",,,,
2026-04-17T11:46:48.642304+00:00,Tel Aviv,2026-04-17,post_peak,33,,1.0,0.9965,0.35,high,4.0,40.0,1000.0,0.3,False,33.0,34.1,33.0,1.0,1.0,-0.75,highest-temperature-in-tel-aviv-on-april-17-2026-33c,Will the highest temperature in Tel Aviv be 33°C on April 17?,7546.28081,18040.999803000006,"Max temperature of 33.0°C was reached at 10:00-10:20 and temps have been falling consistently for 4+ hours. Current temp is 25°C, 8°C below the peak, with forecast showing continued cooling. Settlement is nearly certain at 33°C bucket.","[""Edge is minimal at 0.35%"", ""Market already highly confident at 99.65%""]",,,,
2026-04-17T11:49:05.735404+00:00,Munich,2026-04-17,golden_hour,19,20,0.737,0.81,-7.3,medium,0,0.0,1000.0,1.475,True,19.0,19.2,19.2,0.393,0.737,2.216666666666667,highest-temperature-in-munich-on-april-17-2026-18c,Will the highest temperature in Munich be 18°C on April 17?,79933.92781,9817.250149999996,"METAR shows strong rising trend (+7°C in 4h) with current 19°C matching model prediction. However, market is pricing the top-2 buckets at ~81% combined vs model's 73.7%, creating negative edge.","[""negative_edge"", ""airport_distance_28km"", ""sigma_too_high_1.475""]",,,,
2026-04-17T11:49:05.736234+00:00,Paris,2026-04-17,golden_hour,20,19,0.585,0.13,45.0,high,2.5,25.0,1000.0,1.4000000000000004,True,19.0,20.0,20.0,0.328,0.585,2.216666666666667,highest-temperature-in-paris-on-april-17-2026-22c,Will the highest temperature in Paris be 22°C on April 17?,393.3804,18197.12143999999,"METAR shows steady warming from 18°C to 19°C over last hour, with hourly forecast predicting peak at 20°C around 15:00. Combined top-2 buckets (19° + 20°) have 58.5% probability but market pricing 20° bucket at only 13%, creating massive +45% edge.","[""Urban heat island could push slightly higher"", ""Nearby stations show 1\u00b0C spread""]",,,,
2026-04-17T11:49:05.736695+00:00,London,2026-04-17,golden_hour,18,17,0.694,0.64,5.4,medium,2.0,20.0,1000.0,1.0,True,16.0,17.6,17.6,0.363,0.694,2.216666666666667,highest-temperature-in-london-on-april-17-2026-17c,Will the highest temperature in London be 17°C on April 17?,774.0759,17038.42839999998,"METAR shows steady warming from 11°C to 16°C over past 12 hours, now stagnating at 16°C at 11:58. Model predicts peak at 17.6°C around 15:00, with top-2 adjacent buckets (17° and 18°) combining for 69.4% probability. Hourly forecast shows continued warming to 17.6°C peak.","[""METAR has stagnated at 16\u00b0C for 3 hours"", ""Cloud cover increasing which could cap warming""]",,,,
2026-04-17T11:49:05.737086+00:00,Jeddah,2026-04-17,post_peak,41,,0.501,0.994,-49.3,high,4.0,40.0,1000.0,0.8850000000000003,True,41,39.7,41.3,0.501,0.9,-1.8000000000000007,highest-temperature-in-jeddah-on-april-17-2026-41c,Will the highest temperature in Jeddah be 41°C on April 17?,3766.75357,10522.337728,"Max so far is 41°C at 12:00, and METAR shows temperatures have declined since then (41→39→40). Post-peak strategy applies with high confidence that 41°C bucket will settle. Market is severely mispriced at 99.4% when the actual settlement bucket should be 41°C.","[""Market appears to have wrong settlement bucket priced"", ""BLDU weather phenomenon may affect temperature readings""]",,,,
2026-04-17T11:49:05.737412+00:00,Istanbul,2026-04-17,post_peak,12,,0.557,0.89,-33.3,low,0,0.0,1000.0,0.7,True,12.0,11.7,12.3,0.557,0.9520000000000001,-0.7833333333333332,highest-temperature-in-istanbul-on-april-17-2026-11c,Will the highest temperature in Istanbul be 11°C on April 17?,56784.39738,12533.735623000006,"Max so far is 12°C and we're in post-peak mode, but market is already pricing 12° bucket at 89% which is much higher than model's 55.7%. Despite post-peak capture strategy showing 66% accuracy, the negative edge of -33% makes this unprofitable.","[""Market already efficiently priced"", ""Negative expected value"", ""Temperature may still rise slightly to 11.7\u00b0C per hourly forecast""]",,,,
2026-04-17T11:49:05.737925+00:00,Tel Aviv,2026-04-17,post_peak,33,,1.0,0.9965,0.35,high,4.0,40.0,1000.0,0.3,False,33.0,34.1,33.0,1.0,1.0,-0.7833333333333332,highest-temperature-in-tel-aviv-on-april-17-2026-33c,Will the highest temperature in Tel Aviv be 33°C on April 17?,7546.28081,18040.999803000006,"Max so far is 33.0°C which occurred at 10:00-10:20, and temperatures have been steadily falling since then (now 25°C). The peak window is past and cooling trend is established. Market is pricing 33°C bucket at 99.65% but this is essentially certain now.","[""very_small_edge"", ""already_highly_priced""]",,,,
2026-04-17T11:51:25.239927+00:00,Munich,2026-04-17,golden_hour,19,20,0.737,0.25,48.7,high,2.5,25.0,1000.0,1.475,True,19.0,19.2,19.2,0.393,0.737,2.166666666666666,highest-temperature-in-munich-on-april-17-2026-18c,Will the highest temperature in Munich be 18°C on April 17?,79933.92781,9817.250149999996,"Perfect golden hour setup: METAR rising steadily (+1°C/hour), current temp 19°C matches model's top bucket, peak forecast at 17:00 (3.7h away) at 19.2°C. Combined top-2 buckets (19°+20°) at 73.7% vs market pricing 19° at 25%.","[""Airport location 28.5km away"", ""Sigma at 1.475 near threshold""]",,,,
2026-04-17T11:51:25.241436+00:00,London,2026-04-17,golden_hour,18,17,0.694,0.59,10.4,medium,1.5,15.0,1000.0,1.0,True,16.0,17.6,17.6,0.363,0.694,2.1833333333333336,highest-temperature-in-london-on-april-17-2026-17c,Will the highest temperature in London be 17°C on April 17?,724.7549,17155.73839999998,METAR shows steady warming from 12°C to 16°C over the morning with peak forecast at 15:00 still 3+ hours ahead. Model predicts 17.6°C with sigma=1.0 giving 69.4% combined probability for adjacent 17-18°C buckets. Market pricing 18°C at 59% offers modest edge.,"[""Cloud thickening noted in commentary may cap warming"", ""Current temperature at 16\u00b0C needs 1.6\u00b0C rise to reach model prediction""]",,,,
2026-04-17T11:51:25.242763+00:00,Paris,2026-04-17,golden_hour,20,19,0.585,0.13,45.0,high,3.0,30.0,1000.0,1.4000000000000004,True,19.0,20.0,20.0,0.328,0.585,2.1833333333333336,highest-temperature-in-paris-on-april-17-2026-22c,Will the highest temperature in Paris be 22°C on April 17?,281.2314,18518.790597999992,"Perfect golden hour setup: METAR shows steady warming from 18°C at 12:00 to 19°C currently, model predicts 20°C peak at 15:00, and market severely underprices 20° bucket at 13% vs model's 32.8%. Combined top-2 adjacent buckets (19° + 20°) give 58.5% coverage with massive edge.","[""Urban heat island could push actual peak above model forecast"", ""Sigma at 1.4 approaching comfort threshold""]",,,,
2026-04-17T11:51:25.243819+00:00,Jeddah,2026-04-17,post_peak,41,,0.501,0.9945,-49.4,high,4.0,40.0,1000.0,0.8850000000000003,True,41,39.7,41.3,0.501,0.9,-1.833333333333334,highest-temperature-in-jeddah-on-april-17-2026-41c,Will the highest temperature in Jeddah be 41°C on April 17?,3766.75357,10522.337728,"Max so far is 41°C reached at 12:00, and hourly forecast shows cooling trend ahead with temps dropping to 36.4°C. The 41°C bucket should settle YES but market is severely overpriced at 99.45%. This is a clear BUY NO opportunity on massive mispricing.","[""Market liquidity concentrated in wrong direction"", ""Potential for late afternoon spike despite forecast""]",,,,
2026-04-17T11:51:25.244702+00:00,Istanbul,2026-04-17,post_peak,12,,0.557,0.9,-34.3,low,0,0.0,1000.0,0.7,True,12.0,11.7,12.3,0.557,0.9520000000000001,-0.8166666666666664,highest-temperature-in-istanbul-on-april-17-2026-11c,Will the highest temperature in Istanbul be 11°C on April 17?,56784.39738,12533.735623000006,"Max so far is 12°C which occurred at 14:20, and forecast shows declining temps ahead (11.2°C at 18:00). However, market is pricing 12°C bucket at 90% which is significantly higher than model's 55.7%, creating negative edge.","[""negative_edge"", ""overpriced_market"", ""forecast_shows_slight_warming_until_16h""]",,,,
